actor,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
11,-697.01483,62.102234,21.480148,16.53148,11.172518,6.343371,7.182734,1.2599964,-1.7513114,0.82465935,3.7978878,1.2289525,-1.0981222,1.8400179,3.053087,2.8388116,0.9475347,1.2478846,-1.029347,0.65518206,-3.7539673,1.2281116,0.36263293,0.38872567,-2.9567032,1.6279043,-3.2032185,1.8340131,-2.1693752,0.056815986,-0.83266866,-0.46521622,-0.3951096,0.19168623,-2.031973,-0.7396023,-2.0396428,-1.4995638,-2.585785,-1.615405,-1.4920481,-0.57140315,-2.3438807,-1.3662063,-2.7608051,-1.5457164,-1.2822584,1.5630456,0.5262076,0.68759245,-0.9360921,1.3813186,1.1189271,4.4672594,2.5387127,3.0913453,1.9138781,1.6868285,0.3177853,1.8926711,0.7861334,1.2841173,0.03268889,0.61772346,0.36560857,1.7248763,-0.2174868,0.67062676,1.011256,1.851064,0.7695259,1.1415163,0.08307218,1.0185969,-0.38953957,0.9178142,0.6785342,0.7882948,-0.36010394,-0.25349012,-0.0051456993,1.1291388,-0.09368218,0.09755588,-0.7347097,-0.17354493,-0.78264505,0.83604604,0.11331533,0.32774806,-0.024672637,0.57403344,0.17450702,0.17983656,-0.5302586,-0.22609864,-0.0053270683,0.46431136,0.14433761,0.2537985,0.07958986,0.38777953,-0.16334899,0.26831007,0.40261745,0.4628522,0.47955948,0.26902992,0.17123793,0.5137022,0.3106001,0.23216347,-0.069190934,0.054798543,0.5664721,0.40967518,0.10338135,0.6068019,0.17820905,0.09332713,0.46066603,0.25683847,-0.12900083,0.3728419,0.18694636,0.51501983,0.08752883,0.30149493
20,-673.9103,27.615295,-13.983659,-1.5622803,-5.7161474,-10.465156,-8.6013565,-17.099241,-7.765977,-7.115991,-5.6261086,-0.8333831,-7.872592,2.826587,-6.0245724,-4.52647,-0.7396792,0.67855316,2.9399912,3.7068074,4.236046,2.6972644,-0.44414058,0.3706339,-0.22999685,0.24959819,-0.050223812,0.9592088,-2.6787605,0.06399701,-3.6475635,0.002372534,-0.25734892,2.3448162,-0.022147147,1.7643131,2.1720042,1.8103414,-1.0373524,-0.05716342,1.7231439,4.988477,2.9597409,1.0784531,-1.3053712,-1.2321329,-2.2636826,1.030583,0.7505202,0.8191422,-1.9667829,0.45796442,-0.45949605,0.11015642,-1.6008388,0.30187416,-0.44740036,0.5442903,-0.6811421,-0.7692334,-0.041985195,0.8169774,-1.1676925,-0.49243262,-0.14838257,0.5417287,-1.0884563,-0.91540974,-0.34410277,2.116181,-0.049059536,-0.41218147,-0.16959399,0.8396425,-0.25458336,-0.19894795,-0.7880168,0.6369233,-0.4442497,0.17404805,0.7234167,0.6186126,-0.7999177,0.14179751,0.3090211,0.80240136,-0.009269942,0.8259378,0.035214327,0.3277081,0.29756367,0.58011186,0.11195737,0.3136618,-0.21227716,-0.03893127,-0.35616845,0.38150004,0.65346,0.59124565,0.053889632,0.41019684,0.03419029,-0.025028005,-0.07378336,0.4869611,-0.15597337,-0.30547,-0.10277901,0.5702723,0.37993497,0.15628931,-0.17899118,-0.17165613,0.12905097,0.19102111,0.064607345,0.36827365,-0.14472061,0.08833715,-0.23486042,-0.6764895,-0.22552858,0.1695704,-0.1977511,-0.38740742,0.0105771795,-0.035566498
16,-566.3394,39.98531,-16.362902,5.841434,-8.25914,-18.16651,-12.7002,-20.465263,-6.834495,1.5639216,-17.612642,-7.344558,-2.3449285,-8.417021,-6.1707625,-4.544621,-1.0871677,5.1226387,8.584924,15.085333,15.698739,9.528016,2.8350813,-9.880408,-7.1662054,-0.78068167,-1.6831849,-1.8521093,-10.902197,-5.0587096,1.8795719,3.2560024,-6.129201,-7.9487357,-3.8996382,2.2526484,-1.2772113,3.1208425,5.868115,8.5854435,4.725058,-1.8399527,-2.0723634,0.51933074,-3.7520323,0.23839891,1.152985,1.4429933,-4.0038257,-3.369121,-0.06905084,0.5174949,-4.327534,0.39469886,0.16233182,-0.99936616,2.5664856,4.676721,-1.062401,3.1306267,3.2876797,0.3247255,-0.7013082,0.939923,-0.73649496,0.23243283,-0.7719337,-0.6531412,0.07012495,1.6064068,-0.5924049,-1.3143613,-1.3073401,-0.18989423,-0.75778073,1.2676862,-0.25243223,0.45810845,1.0607944,-0.16831718,-0.19209325,0.88765204,-0.8585832,-0.035452563,-0.3263714,0.3686364,-0.016375314,-1.1062373,-0.028222755,1.2510828,-1.0242392,-0.022607453,0.21035075,-0.49925894,-0.5108074,0.053714633,-0.5937181,-0.5409021,-0.6052242,0.34647894,-0.4575418,-0.21062715,0.28853947,0.46415183,0.32612973,0.6595798,-0.16495617,0.23671773,0.21309827,0.2749717,0.47791967,0.13312428,-0.14775257,-0.106831096,-0.08162839,-0.26423374,-0.3163261,0.37074628,-0.07107074,0.14684638,-0.6876531,0.18052013,0.42245394,-0.10658259,0.22887786,-0.15736046,-0.6046007,0.07968537
10,-340.2512,29.586584,-34.037987,9.922109,-12.548221,-20.988777,-5.404599,-16.52513,-15.563631,-2.0924914,-10.715304,-12.381322,-5.4692054,-11.216624,-3.0783203,-7.7253623,-5.639714,7.5507708,8.235779,14.279293,11.203428,10.279914,-1.3527771,-2.7900872,-3.5811014,0.8250264,2.1826506,2.2384279,-3.721672,-3.8702903,2.6546578,1.7169755,-2.853185,-0.866633,-2.468732,4.15416,0.66087306,1.7577733,3.764762,4.238354,1.109207,-0.027331192,-0.46719018,-0.07707669,-3.283077,-1.3809677,-1.8021895,0.053454842,-2.9877849,0.96875453,-3.0009813,-0.4823492,-1.0315809,1.0265448,-0.38603237,1.1337578,0.13107191,0.530513,0.5023647,1.453662,-0.48946416,1.038174,0.013169394,1.3446312,-0.597244,0.55033773,-1.7486508,-0.5715026,0.35839435,0.07999559,-0.6522363,0.47858447,-0.92756724,0.2502831,-1.0122211,-0.75419396,-1.3744801,-0.37355372,-0.96493685,0.31767383,-0.0511583,-0.5876245,-0.19755967,0.40172434,-0.43592206,0.21194349,-0.3919378,0.027460054,-0.1228271,0.23154011,0.16501214,0.14257894,-0.3929804,-0.3456982,-0.5731853,-0.4692811,-0.4440334,0.080175556,-0.34639567,-0.016781218,-0.40068126,-0.20734026,-0.07803259,-0.035801865,-0.10400325,0.34943643,-0.28479376,-0.15487412,-0.338555,0.26591545,-0.40051204,-0.2570117,-0.17141998,0.15530363,-0.23724441,-0.26656857,-0.33054683,-0.5197059,-0.39948106,-0.10416996,-0.15832075,-0.4755959,-0.31556264,-0.002513703,-0.25683913,0.078975424,-0.158174,0.06071984
14,-433.8081,30.766314,-30.07033,4.79786,-18.62875,-16.774948,-3.7143273,-16.496595,-2.8483179,-5.6636405,-5.7387996,-1.2878635,-8.699959,-1.072338,-6.0891657,-2.18723,-1.0502027,5.1944337,2.0672903,6.9293838,6.4637012,4.4595137,1.7811966,0.3508419,-5.242458,-2.2986221,0.4779868,1.0117269,-1.1662958,-3.0682516,-1.6246785,1.8064157,-0.61179376,0.33160573,-0.9122031,0.69964457,1.0334882,0.2191155,-1.0485084,2.3794947,1.0134959,2.7986364,-0.5053502,0.4079897,-1.3239031,0.18238202,-1.0937814,0.35969245,-1.2332904,-0.23594785,-1.8723067,1.0714755,-0.125428,0.42385772,-0.3932708,0.100114346,-0.83171904,0.4679434,1.3924978,0.8409256,-1.1442888,0.20963724,0.045474604,0.0008097967,-0.5979964,-0.32551196,-0.845573,1.1858258,-0.08822273,-0.53614134,-0.8982968,0.57040703,-0.692875,-0.07925752,-1.0917214,-0.25863436,-0.7050632,-0.4279498,-0.26303273,0.8761602,-0.23314025,0.39763802,-0.24862243,0.71969044,-0.016566765,0.18736903,-0.19065873,0.052926302,0.22174568,0.7224408,-0.4016027,0.2376382,-0.21805513,-0.16307478,-0.7140686,-0.13047132,0.16690604,0.35136813,-0.15690342,0.16374141,0.46149954,0.50049216,0.3111124,0.41332763,0.0052438844,0.45607638,-0.13505432,-0.22692265,-0.18396935,0.13863283,-0.14501677,0.089914344,-0.053884063,-0.033947617,0.04112817,0.02081435,0.062509134,-0.335374,-0.072292924,-0.01954679,-0.27177718,-0.53100973,-0.13828419,0.27807632,0.22148688,-0.034906328,0.034821413,0.16527979
12,-626.0834,56.503174,0.2206256,4.6188345,0.45976028,-2.8231893,-5.3426104,-13.317151,-1.6726719,0.17903897,-6.384529,-0.23012409,-9.834822,-2.2793508,-1.9429153,-10.309563,-3.5400128,-3.8184936,-5.312381,-5.0283732,-2.005096,-4.6454043,-5.3563175,-1.8641781,-4.470938,0.67469007,-2.5334299,0.2897633,0.3327902,2.6692014,2.1208382,2.2903266,1.0611464,3.839402,1.0743506,3.265824,1.5101464,2.508134,-0.10306473,1.2829825,0.90105885,2.741051,1.696027,2.9901774,-0.056574535,2.4961977,0.661771,1.9407234,-0.6030323,-0.42478243,-1.3790153,0.73717034,-1.2299093,1.5559943,0.23353806,0.78504294,-1.4145896,-0.54983604,-0.7436735,0.69041616,-1.5029893,-1.1953866,-1.8087251,-0.2957572,-1.4931134,-0.49297673,-1.5841656,-0.6918839,-1.7956318,-1.6699352,-1.5146133,0.0092178825,-0.64669037,-1.3686998,-1.8934895,-0.4031059,-0.9425966,-1.204385,-1.0244725,-0.47256213,-1.2058904,-0.6558009,-0.79484123,0.03414263,0.07793574,0.42927656,-0.09513748,0.6264657,0.6200861,0.80598164,-0.31649908,0.30051097,0.12377131,0.26830918,-0.21288934,0.03596155,-0.012903929,0.30621418,-0.5129405,0.2131209,-0.2483342,-0.17172734,-0.18084948,0.74647605,0.1799294,-0.32570845,-0.06137516,0.49701992,-0.5260404,-0.094992,0.5480653,0.35383505,0.08561961,0.11096473,-0.16245918,0.31263974,0.19908726,0.1786441,-0.011913168,-0.22600952,-0.09277175,0.45111075,0.3198511,0.20338349,0.38418573,0.03895703,-0.031454224,-0.006540024
08,-555.474,25.664675,-11.417158,5.209585,1.4405456,-11.598553,0.6699652,-14.085694,-7.2475233,-1.2730172,-5.060032,-6.392308,-1.6661412,2.7974477,3.8362405,5.0526567,6.7044115,15.568038,14.8331,22.713837,13.379732,11.61983,2.3748224,1.753618,1.0555199,5.632156,2.057427,1.8109498,-1.4587809,0.5442495,1.2381983,5.26761,2.8923037,1.3665714,1.5017542,6.817383,2.9200892,3.4113941,3.8630672,10.629391,3.583502,0.8082059,0.5833879,3.6181514,-0.19658871,1.0533874,1.6541415,2.7168221,-1.340381,2.13432,1.9692342,1.3486449,-0.6361617,1.1640742,0.2632931,1.1871201,2.9631088,2.2449982,1.2015088,2.2489543,0.2558366,0.9798546,-0.20605174,0.873071,0.5505846,1.7192645,0.9905199,1.2634786,-0.6341321,0.9903817,0.5752718,0.36710778,-0.05437821,0.41931683,0.60878354,0.9585239,0.10301137,0.96809626,0.8614223,0.6592999,0.8535829,1.2005745,-0.19186419,0.42641205,-0.07285633,0.28085724,-0.19417493,0.17606843,0.6792216,0.4640823,0.14738248,0.89049125,-0.17966485,0.5642786,-0.14244269,-0.2833616,-0.1807863,0.24654303,-0.12270921,-0.018581094,0.044760533,0.41959268,0.08543303,0.007778504,0.30768102,0.41582012,0.06685632,0.31983128,-0.066646345,0.17377381,0.42191076,0.24618353,-0.12802659,-0.17598815,0.112160094,-0.027808025,-0.1804018,-0.06774767,-0.083109625,0.17715026,-0.25176102,-0.18144298,0.01082196,0.21640505,-0.2345945,-0.0137986485,0.13853157,0.07588848
21,-551.85944,51.24745,-6.3508005,8.381048,4.0617323,-6.6534653,-3.5446784,-8.174209,-11.961161,-1.3162562,-7.39478,-10.068602,-3.529947,-2.5852654,-1.8554615,-2.618195,-6.0701838,-2.7013671,-2.3978329,-3.4603035,-3.9020288,-0.5620626,-1.5704086,-4.232956,-1.2966719,-2.6926992,-2.3187873,0.13228862,-2.4434574,2.168908,-0.61487365,-0.17464264,-1.8383383,0.73513365,-0.45033255,1.5108602,-0.17375444,-0.9983377,-1.1439645,0.45366487,0.9826908,0.83717334,-1.5111053,-0.35448274,-1.645851,0.58618635,-0.40583736,0.19555506,-1.264665,1.1087613,-0.3174434,0.6399968,-0.81003135,0.21218967,0.20916852,0.10951958,-0.7186989,0.4844715,0.18989906,1.3676422,0.17024486,0.904593,-0.26394662,0.5423288,0.44430456,1.2745535,0.47712526,0.4632618,-0.29295343,0.8074467,-0.83138245,0.058464825,-0.39476848,0.8303572,-0.4048749,-0.1026417,-0.91192096,0.024268614,-0.7034942,0.5167717,-0.4804319,-0.07840791,-0.38334176,0.63987994,0.30968368,0.31826302,0.5294652,0.98763937,-0.11001986,0.15831673,-0.037158914,0.099818595,0.23704453,0.2525136,-0.33593765,0.2995422,0.35106522,0.2594753,0.4021171,0.5619661,-0.1374483,0.11350417,0.18111159,0.23776907,0.430045,0.76133275,-0.22356203,-0.16373014,0.052606747,0.0575143,-0.17541519,-0.13131551,0.09653587,-0.048367716,-0.30040568,-0.26951182,-0.11267538,-0.02360688,-0.18952726,0.14478645,-0.09779092,-0.047881387,0.30439752,-0.12472065,-0.19117957,0.42185828,-0.02550561,-0.19254203
20,-716.9557,26.38051,-7.190039,2.6832542,-5.724729,-12.158397,-9.29732,-13.688541,-1.8686452,-6.5472546,-7.576274,-0.8790215,-7.0622816,-1.8797231,-3.0204604,-5.553276,-2.657691,-2.573548,-3.5505095,-1.3671489,-0.54048514,1.4449476,1.3204341,3.930062,3.0407166,5.0072565,4.8168364,5.572215,1.0011716,1.7728252,-2.1483653,0.7052417,-1.5569382,1.755695,-0.5908961,0.83112097,-1.7679789,0.23783311,-4.3192867e-06,0.6253008,-0.87486535,-0.03793466,-0.58944786,0.31484175,-1.7407463,-0.06045944,-0.36579117,1.1256149,-1.4251394,-0.3585754,-0.36006367,2.3468952,0.63592976,0.69436646,-0.82019,1.2554276,-0.10927958,0.8943336,0.38653076,0.67084527,-0.5769666,-0.44701943,-0.64175814,0.69643223,-0.08752769,-0.32893324,-0.86811143,0.09451857,-0.20068884,1.0004218,-0.27028188,0.25519133,-0.34591392,0.17314127,-0.33710203,0.052866496,-0.11806261,0.10433095,-0.10085522,0.8770248,0.18625306,0.26287875,-0.51294553,0.17551222,-0.19414948,-0.030566806,-0.08573153,0.9603911,0.08838079,0.62758076,0.0588006,0.09453619,0.30345425,0.58027154,-0.05000721,0.6555813,0.06259275,0.34838948,0.10121429,0.10527174,0.29389122,0.65981096,-0.09896891,0.12951441,-0.029808544,0.07047315,-0.0030270328,0.018068718,-0.102904,0.19686982,0.20026894,0.014141407,-0.31438613,-0.14183454,-0.29266486,-0.12568006,0.09665034,-0.20724007,-0.3605065,0.12006235,-0.18167603,-0.21373059,-0.30552077,0.054268833,0.051085062,-0.014770604,0.044155587,-0.07613062
17,-433.48032,52.182713,-17.103682,8.358621,0.80285996,-4.005961,-6.2419515,-6.3465,-15.714227,-1.2522627,0.8533254,-7.327346,5.4358706,-2.246881,-6.274633,5.1777554,-6.29928,-2.648552,-6.305615,-2.4910395,-6.5682077,-0.8583514,-3.7223346,-0.69786936,-2.6387386,1.9837997,-2.630541,-0.30375028,0.058309272,0.32830244,3.1495194,2.8572352,2.7928178,-2.4937465,-2.865154,-1.8162446,5.2343874,11.004756,14.011097,16.667803,9.846471,7.7466474,3.0506716,2.5164838,2.4780786,4.38743,3.6680648,3.6381314,1.1498184,1.4339943,1.7242029,2.997378,0.58967274,0.1705423,-0.6060397,0.5765404,1.2084345,0.013265795,-1.4635817,0.08690334,1.2511317,2.0641162,-0.069784544,0.16917,-0.22896272,0.87387556,-0.91237223,0.013548886,0.26955727,0.93937737,-0.97455925,-0.63236606,-1.0821737,0.6514111,0.22244665,0.9822552,-0.14320362,0.4820144,0.14744052,0.5788651,-0.09653139,0.13977312,0.21659273,-0.17477812,0.044553403,0.73510206,0.43587232,0.041378208,-0.03390721,0.6076228,-0.049352136,-0.38297546,-0.02537525,-0.079671845,-0.5541694,0.33966386,0.3776467,0.09425545,-0.7612739,0.12193109,0.1459483,0.5694244,0.118750304,0.48016858,0.41063982,0.38171694,-0.1043808,-0.09539541,-0.3621982,0.42891458,0.56932265,0.09980555,-0.2814182,0.13360137,-0.10653011,-0.14148372,0.057143636,0.039667305,-0.48762202,-0.2901191,-0.20646346,-0.24668372,-0.063594885,-0.092824034,-0.4681383,-0.27332023,-0.011369167,-0.110267416
19,-738.5635,62.29621,23.084864,28.577156,12.606311,12.887263,4.4254174,-0.48982832,-7.197169,5.2710905,1.6572174,-1.540687,3.3644729,1.387643,1.1515956,4.5715537,-1.6018045,1.7133203,3.8217282,0.42347324,-1.7331326,2.2490857,-3.5814319,-1.4118625,0.6154124,2.2676604,-0.9271348,3.0531394,-0.15370676,1.4888331,-1.1913062,0.019242922,0.9319578,0.5954806,1.3373657,1.8996915,-0.62851834,0.9553229,0.06311936,2.614931,1.1171343,2.81595,-1.1760243,-0.73149925,-0.13210127,2.6502638,0.981678,2.8885126,-0.7167009,-0.32781827,-1.7698816,-0.011467086,-0.1660081,0.16259643,-0.99280506,-0.25032574,0.06810209,0.9544697,-0.1627628,3.0890453,2.5761118,3.6846194,2.230386,3.191575,3.5027015,2.047211,0.11334981,0.79661053,1.6660213,2.0912378,0.12653562,0.18619138,-0.4432784,0.015190919,0.24365571,0.4855131,-0.5713576,0.25724837,-0.35027358,0.40859985,-0.98275226,0.63543975,-0.45944962,-0.22352129,-0.20763987,-0.34164155,-0.63746446,0.023353484,-0.18160377,-0.32828084,-0.3209165,0.107434034,-0.71569914,-0.569803,-0.6230132,-0.8787808,-1.2706268,-1.0552568,-1.0008305,-0.3400793,-0.08351551,-0.70623356,-0.5632834,0.07932351,0.7792675,0.17170878,-0.60493755,0.082678795,-0.03783594,-0.12712143,-0.09594223,0.500643,0.23094018,-0.110076636,0.4498042,0.37053823,0.2849374,0.411677,-0.027987055,0.26700008,-0.083855726,0.09912533,0.62633353,0.22467253,0.08380534,0.40999255,-0.36434972,-0.49406332
12,-465.52606,29.992506,-30.15968,-6.868288,-4.911932,-18.733946,-8.147643,-12.083958,-12.618268,0.47691026,-10.523125,-1.488617,-5.7513328,-0.33569053,6.1301317,3.9452782,7.115832,9.514678,0.44184503,2.4365504,2.1638722,2.8899353,-1.5994653,1.6717045,-1.2668098,2.3875375,2.298196,2.8976493,5.564444,8.070899,7.835577,4.5444117,1.547174,2.903266,2.1720324,1.7232006,1.1233233,3.3214467,1.2171695,-1.6843528,-0.711663,4.4716206,1.2900401,-0.17110212,0.004023042,1.3746792,-0.0321472,0.86402744,-0.45375744,0.124172345,0.25558105,1.2497865,-1.1182762,0.8604694,0.41734412,1.3619335,-0.69986457,2.0876858,2.797367,2.9771287,0.2916286,1.6912228,1.103366,1.5239956,0.56527144,1.9026068,0.59813344,0.6358179,-0.65985674,1.2972016,2.1962602,1.5078518,-0.5216667,0.829715,-0.37914076,0.6770289,0.46170247,0.7600473,0.14864197,0.20813815,0.02183912,0.41636422,-0.22537613,0.9278481,1.172181,0.70945454,0.724878,1.4733813,0.3497752,0.9805548,0.9991664,0.42529362,0.42858115,0.5783554,0.53151965,0.97094476,0.8189378,0.478166,0.47899044,1.0421429,-0.21602467,0.47425824,0.8105714,0.56738085,0.22808275,0.4472533,0.2119102,0.4467786,0.44375375,0.4144202,0.29390642,0.4355487,0.067000546,0.090238474,-0.10043682,-0.17861146,0.34645328,-0.14212403,-0.2222935,0.3732466,-0.07096038,0.18960163,0.4160395,0.07749767,0.028557828,0.19661225,-0.23886423,0.10263359
24,-654.6074,44.213326,-15.168289,4.616413,-4.778446,-8.6895075,-8.638118,-9.353243,-8.1070595,-4.3429866,-10.441539,-0.5685137,-6.587171,-6.1901703,-1.6056067,-6.9387155,-4.0126185,-4.067229,-6.3953447,-1.6303289,-3.1759434,-0.059794318,0.055023193,-0.4448625,-1.8218141,0.49440697,-2.5026367,3.562695,2.833322,6.711879,4.3219337,3.997414,3.2780795,5.011506,2.2280326,3.6252065,1.3612678,1.3217653,-0.21075322,0.85093796,0.015376436,0.504035,-1.4546888,-0.47031042,-0.51384085,0.13488086,-1.7319002,-2.0026278,-2.3239846,0.6190419,-1.5536649,-1.3455439,-2.6145308,-0.10756131,-0.25484064,0.09020974,-1.3613954,0.6727419,0.49899223,1.583228,-1.654268,-0.7677362,0.20816685,1.2247041,-0.7760789,0.8462119,0.851367,1.0027518,-0.37962666,1.5848848,0.8615114,0.7133035,-0.06404272,0.029713377,-0.28829446,0.1022739,-0.73608595,0.29615512,-0.015717637,0.3442944,-0.50684166,0.76490366,-0.21695195,0.4322727,0.09503796,-0.09469777,0.3059999,0.40230238,-0.19904052,0.6403929,0.7791885,0.056385435,-0.54123604,-0.3803611,-0.65188867,0.26937872,-0.13026366,0.04560764,0.1913322,0.3616161,-0.049483825,0.0058039376,0.16697551,0.43065128,0.35932475,0.36575913,-0.2543688,-0.12056862,0.5565829,0.0420833,-0.11358176,0.1281237,-0.22372593,-0.18036845,-0.10259609,-0.2549521,-0.16305628,-0.0753136,-0.45825493,0.049897697,-0.23464336,-0.602929,-0.18565488,0.38558313,0.19208996,0.22769265,-0.054809526,0.012027001
24,-515.10065,25.302193,-17.225689,-1.7137308,-13.926859,-14.802497,-8.791516,-7.483352,-8.155113,-4.4071064,-7.3754244,0.40377265,-9.98613,4.004391,-1.2065586,-4.062132,1.36132,7.607388,8.382786,16.730394,15.002354,8.15845,0.7917631,-3.4686027,-4.7334776,1.4229258,-0.40327853,-2.2794416,-6.3372483,-3.1448653,-0.21839072,1.2537075,-4.1769814,-4.6088576,-3.3748932,1.8022766,-0.7915953,1.962242,4.3385363,6.8463745,1.7151785,-0.85568,-1.2986324,0.61834806,-1.4845157,0.47243032,-0.24800448,0.72645,-3.0646539,-2.1201022,-1.2911159,-0.24109687,-2.6912093,-0.82417,-1.1843256,-0.36025697,-0.3779784,1.6546295,0.2770271,1.393826,0.5989849,0.19460353,-0.6169281,-0.035471834,-0.93956846,-0.41355062,-1.2570513,-0.06591304,-1.0834985,-0.5857235,-1.1666857,0.11932543,-0.28656963,0.137352,-0.45856848,-0.15426476,-0.13088468,-0.085099824,0.19418329,1.2869399,-0.19680351,0.1528227,-0.17064147,0.11025215,-0.3176911,-0.20564954,-0.25548127,0.29238158,-0.3307871,0.30603725,0.26486072,0.43286633,0.021013374,-0.5399057,-0.9305714,-0.5006548,-0.49853635,0.14391983,-0.33571723,-0.3396558,0.15525554,0.33025584,-0.07546931,0.24025944,0.39967042,0.11390864,-0.333447,-0.1505779,-0.044165973,0.39795274,0.3874713,-0.036025204,-0.002162353,0.22692643,-0.25461978,-0.08258316,-0.28156924,-0.05391056,-0.1446812,-0.04579707,-0.17265952,-0.10153911,-0.3541125,-0.2813733,-0.1310502,-0.18632193,-0.06363557,-0.14081678
03,-530.7704,58.19291,-16.139076,7.6188693,-1.1422873,-5.518997,-11.781252,-8.105711,-3.065346,-8.982016,2.688569,-1.9511261,-5.460927,-1.5516149,-2.5516136,-5.766879,-2.7260995,-3.3259296,-4.7748413,-1.3055139,-6.973043,-1.6288478,-2.1585405,-2.4508624,-2.9521267,0.004180685,-1.5520034,0.19506617,1.3534936,1.7090675,-0.050083533,-0.336637,0.03255887,1.0480473,0.19274928,2.4890513,-2.0155878,0.72444034,0.96535957,4.268668,1.9286003,1.7038481,-0.67197263,0.86609787,0.69532937,1.8973747,0.24435544,0.31873286,-0.43192357,1.5307183,-0.0438106,1.649386,0.2138192,1.5712296,-0.35402024,0.38082597,-1.0475558,1.3947763,0.4723139,1.2050292,-0.6474351,-0.435236,-1.0496204,0.84819776,0.23639724,-0.1308245,-1.3898119,-0.17481634,0.15743573,0.5695514,-0.70464385,0.5878831,-0.3183059,-0.027492523,-0.7107058,0.761115,-0.46189365,0.4614307,0.047439948,0.14657089,-0.47141933,0.48297822,0.49946278,0.6024569,0.4287137,1.0180174,-0.6708578,0.89354813,0.70111567,0.37713772,-0.2209274,0.27433774,-0.15883777,0.16187876,0.12795202,0.6553458,0.3640331,0.19692785,-0.1961544,0.9675921,0.89419687,0.34294298,0.11368464,0.30263734,0.0056114504,1.0687101,0.26583153,-0.6151805,-0.22666785,0.5876336,0.03737784,0.1172945,-0.13898686,-0.31792226,-0.12783267,0.10769533,0.05756295,0.430384,0.07910297,0.40381157,0.057194084,0.008368925,0.12665564,0.7618348,0.20118089,-0.117773525,-0.075337835,0.19020696
08,-573.11676,45.579872,-7.847673,5.714668,4.9645796,-4.4988446,3.5303614,-15.04197,-3.7200437,-0.029788515,-8.739075,-2.8710344,-3.355351,1.9659553,-1.9620849,-2.5082877,-5.212971,1.303849,2.4192405,5.021512,4.0904245,3.654196,5.388908,7.165487,7.449021,8.364355,7.644798,8.801118,3.6923199,4.1703653,0.143452,4.4262843,2.2993066,3.1404543,1.2916459,2.930119,1.0116342,1.1970556,-0.31591916,-0.17682058,0.71567625,1.5252895,0.79944575,0.25440922,-1.1702138,-0.93922585,-1.2823443,1.5329005,1.0526077,1.408732,-0.4216797,1.766482,0.6106733,1.8180177,-0.45144683,1.2653108,0.8273819,1.4105467,0.2720708,1.660032,0.5505217,1.2820189,-0.06948857,1.1501473,0.35453498,1.3720087,0.82088196,0.5468963,-0.6246238,1.5886017,1.3697822,0.9779001,0.0071433685,0.71348035,-0.31059107,0.10904953,-0.6276892,0.28582883,0.2186905,0.9193024,-0.26344588,0.009670186,-0.52646625,0.04289766,-0.3583017,0.109004065,-0.4480866,-0.00089379074,-0.70007765,0.29648167,0.23894776,0.7242372,-0.19408707,-0.31758925,-0.7335932,-0.0010312758,-0.5842029,0.19144951,0.25448456,0.17627256,-0.31013238,0.25101778,-0.25885096,0.21390235,-0.08412167,-0.04346886,-0.23463829,-0.481185,-0.14106998,0.49600866,0.098465756,-0.07314324,-0.14479363,-0.22937427,-0.25485688,-0.0847879,-0.32791522,-0.25441584,-0.45070076,-0.039512333,-0.06791864,-0.34119967,-0.35066155,-0.12866756,-0.18246034,-0.16405776,-0.22644614,0.2253311
